userId,authType,완료한 Stage
ID048024,SUMTOTAL,4
ID007211,SUMTOTAL,4
ID045148,SUMTOTAL,4
ID053022,SUMTOTAL,4
ID045706,SUMTOTAL,4
ID065155,SUMTOTAL,4
IDKS-73480517,SUMTOTAL,4
ID052363,SUMTOTAL,4
ID062110,SUMTOTAL,4
IDFL-00261796,SUMTOTAL,4
ID047009,SUMTOTAL,4
ID028248,SUMTOTAL,4
ID065567,SUMTOTAL,4
ID067992,SUMTOTAL,4
ID053296,SUMTOTAL,4
ID006650,SUMTOTAL,4
ID059909,SUMTOTAL,4
IDKS-74410517,SUMTOTAL,4
ID062990,SUMTOTAL,4
ID050292,SUMTOTAL,4
IDKS-74970517,SUMTOTAL,4
ID061145,SUMTOTAL,4
ID062330,SUMTOTAL,4
ID061006,SUMTOTAL,4
ID048262,SUMTOTAL,4
ID061468,SUMTOTAL,4
IDAC-153150517,SUMTOTAL,4
IDKS-78460717,SUMTOTAL,4
ID063348,SUMTOTAL,4
ID064581,SUMTOTAL,4
ID051248,SUMTOTAL,4
ID002953,SUMTOTAL,4
ID064527,SUMTOTAL,4
ID003240,SUMTOTAL,4
ID008500,SUMTOTAL,4
ID066717,SUMTOTAL,4
ID033794,SUMTOTAL,4
ID053421,SUMTOTAL,4
ID035269,SUMTOTAL,4
ID051473,SUMTOTAL,4
IDAC-197700817,SUMTOTAL,4
ID045738,SUMTOTAL,4
ID068798,SUMTOTAL,4
ID038395,SUMTOTAL,4
ID065903,SUMTOTAL,4
ID061117,SUMTOTAL,4
IDFL-00287332,SUMTOTAL,4
ID066151,SUMTOTAL,4
ID059176,SUMTOTAL,4
ID048227,SUMTOTAL,4
ID066157,SUMTOTAL,4
ID067245,SUMTOTAL,4
ID047008,SUMTOTAL,4
ID046519,SUMTOTAL,4
IDFL-00286869,SUMTOTAL,4
ID060400,SUMTOTAL,4
ID054601,SUMTOTAL,4
ID058475,SUMTOTAL,4
ID060068,SUMTOTAL,4
ID067167,SUMTOTAL,4
ID055890,SUMTOTAL,4
ID052462,SUMTOTAL,4
ID049167,SUMTOTAL,4
ID027822,SUMTOTAL,4
ID068749,SUMTOTAL,4
ID003702,SUMTOTAL,4
IDFL-00293571,SUMTOTAL,4
ID059172,SUMTOTAL,4
ID059185,SUMTOTAL,4
ID064147,SUMTOTAL,4
ID064942,SUMTOTAL,4
ID043957,SUMTOTAL,4
ID067084,SUMTOTAL,4
ID039211,SUMTOTAL,4
ID068197,SUMTOTAL,4
ID047292,SUMTOTAL,4
ID053063,SUMTOTAL,4
ID068319,SUMTOTAL,4
ID049390,SUMTOTAL,4
ID050940,SUMTOTAL,4
ID050495,SUMTOTAL,4
ID067013,SUMTOTAL,4
ID065296,SUMTOTAL,4
IDAC-323930918,SUMTOTAL,4
ID065456,SUMTOTAL,4
IDAC-164010617,SUMTOTAL,4
ID061719,SUMTOTAL,4
ID049731,SUMTOTAL,4
ID066694,SUMTOTAL,4
ID064430,SUMTOTAL,4
ID066218,SUMTOTAL,4
ID063960,SUMTOTAL,4
IDFL-00273190,SUMTOTAL,4
ID033126,SUMTOTAL,4
ID037905,SUMTOTAL,4
ID031037,SUMTOTAL,4
IDAC-175150717,SUMTOTAL,4
ID059798,SUMTOTAL,4
ID068614,SUMTOTAL,4
ID066577,SUMTOTAL,4
ID065882,SUMTOTAL,4
ID067628,SUMTOTAL,4
IDFL-00279936,SUMTOTAL,4
ID068303,SUMTOTAL,4
ID065126,SUMTOTAL,4
ID067927,SUMTOTAL,4
IDFL-00287333,SUMTOTAL,4
ID068453,SUMTOTAL,4
IDAC-163690617,SUMTOTAL,4
ID059430,SUMTOTAL,4
ID052580,SUMTOTAL,4
ID063984,SUMTOTAL,4
ID049032,SUMTOTAL,4
ID055036,SUMTOTAL,4
ID066004,SUMTOTAL,4
ID065951,SUMTOTAL,4
IDFL-00294541,SUMTOTAL,4
ID066576,SUMTOTAL,4
ID066923,SUMTOTAL,4
IDFL-00268721,SUMTOTAL,4
ID064496,SUMTOTAL,4
ID044862,SUMTOTAL,4
ID067440,SUMTOTAL,4
ID058294,SUMTOTAL,4
ID054123,SUMTOTAL,4
ID045955,SUMTOTAL,4
ID064086,SUMTOTAL,4
ID065328,SUMTOTAL,4
ID065136,SUMTOTAL,4
ID067686,SUMTOTAL,4
ID045179,SUMTOTAL,4
ID054029,SUMTOTAL,4
ID048616,SUMTOTAL,4
ID063365,SUMTOTAL,4
ID028588,SUMTOTAL,4
IDAC-215250817,SUMTOTAL,4
IDFL-00287334,SUMTOTAL,4
ID044645,SUMTOTAL,4
ID067125,SUMTOTAL,4
ID061570,SUMTOTAL,4
ID044920,SUMTOTAL,4
ID060013,SUMTOTAL,4
ID055108,SUMTOTAL,4
ID039061,SUMTOTAL,4
ID057333,SUMTOTAL,4
ID033785,SUMTOTAL,4
ID033013,SUMTOTAL,4
ID053286,SUMTOTAL,4
ID059407,SUMTOTAL,4
ID062269,SUMTOTAL,4
ID064378,SUMTOTAL,4
ID068687,SUMTOTAL,4
ID008464,SUMTOTAL,4
IDKS-75990517,SUMTOTAL,4
ID063090,SUMTOTAL,4
IDAC-228530917,SUMTOTAL,4
ID052682,SUMTOTAL,4
ID066660,SUMTOTAL,4
ID034474,SUMTOTAL,4
ID058691,SUMTOTAL,4
ID041008,SUMTOTAL,4
ID062233,SUMTOTAL,4
ID033826,SUMTOTAL,4
IDAC-282090318,SUMTOTAL,4
ID060568,SUMTOTAL,4
ID057106,SUMTOTAL,4
ID056373,SUMTOTAL,4
IDFL-00287335,SUMTOTAL,4
ID062213,SUMTOTAL,4
ID050349,SUMTOTAL,4
ID043506,SUMTOTAL,4
ID064672,SUMTOTAL,4
ID047447,SUMTOTAL,4
ID007528,SUMTOTAL,4
ID052112,SUMTOTAL,4
ID067640,SUMTOTAL,4
IDAC-241730917,SUMTOTAL,4
ID063584,SUMTOTAL,4
ID045283,SUMTOTAL,4
ID065018,SUMTOTAL,4
ID063639,SUMTOTAL,4
ID066279,SUMTOTAL,4
ID058767,SUMTOTAL,4
ID046666,SUMTOTAL,4
ID054168,SUMTOTAL,4
IDAC-181470717,SUMTOTAL,4
ID068361,SUMTOTAL,4
ID046066,SUMTOTAL,4
ID066199,SUMTOTAL,4
ID032658,SUMTOTAL,4
ID050361,SUMTOTAL,4
ID056111,SUMTOTAL,4
ID068317,SUMTOTAL,4
ID007766,SUMTOTAL,4
ID049198,SUMTOTAL,4
ID056894,SUMTOTAL,4
ID055934,SUMTOTAL,4
ID058950,SUMTOTAL,4
IDKS-78210717,SUMTOTAL,4
IDFL-0010418,SUMTOTAL,4
ID057747,SUMTOTAL,4
IDAC-218520817,SUMTOTAL,4
ID057266,SUMTOTAL,4
ID054673,SUMTOTAL,4
ID029790,SUMTOTAL,4
ID056014,SUMTOTAL,4
IDFL-00273191,SUMTOTAL,4
ID066753,SUMTOTAL,4
ID050701,SUMTOTAL,4
IDKS-53360217,SUMTOTAL,4
ID000515,SUMTOTAL,4
ID063409,SUMTOTAL,4
ID038438,SUMTOTAL,4
ID053174,SUMTOTAL,4
ID053088,SUMTOTAL,4
Argentina.s25test1,SUMTOTAL,4
ID064272,SUMTOTAL,4
IDAC-185000717,SUMTOTAL,4
ID058687,SUMTOTAL,4
ID063177,SUMTOTAL,4
ID030793,SUMTOTAL,4
ID035915,SUMTOTAL,4
ID058750,SUMTOTAL,4
ID064029,SUMTOTAL,4
ID067822,SUMTOTAL,4
IDKS-38490117,SUMTOTAL,4
ID036364,SUMTOTAL,4
ID028422,SUMTOTAL,4
ID044977,SUMTOTAL,4
ID028551,SUMTOTAL,4
ID041244,SUMTOTAL,4
ID034116,SUMTOTAL,4
ID061994,SUMTOTAL,4
ID054841,SUMTOTAL,4
IDAC-207390817,SUMTOTAL,4
IDFL-00289062,SUMTOTAL,4
ID037423,SUMTOTAL,4
ID056976,SUMTOTAL,4
ID049735,SUMTOTAL,4
ID036015,SUMTOTAL,4
ID038806,SUMTOTAL,4
IDFL-00287337,SUMTOTAL,4
ID027968,SUMTOTAL,4
ID060536,SUMTOTAL,4
IDFL-00294088,SUMTOTAL,4
IDKS-38780117,SUMTOTAL,4
ID060842,SUMTOTAL,4
IDAC-142070417,SUMTOTAL,4
IDFL-0006168,SUMTOTAL,4
ID034569,SUMTOTAL,4
ID065236,SUMTOTAL,4
IDKS-87541017,SUMTOTAL,4
IDKS-88411017,SUMTOTAL,4
ID035436,SUMTOTAL,4
ID062422,SUMTOTAL,4
ID064370,SUMTOTAL,4
IDFL-00283802,SUMTOTAL,4
ID049004,SUMTOTAL,4
ID063588,SUMTOTAL,4
ID002713,SUMTOTAL,4
IDFL-00261073,SUMTOTAL,4
ID048053,SUMTOTAL,4
ID065096,SUMTOTAL,4
IDFL-0015507,SUMTOTAL,4
ID049504,SUMTOTAL,4
ID055527,SUMTOTAL,4
ID068720,SUMTOTAL,4
ID067516,SUMTOTAL,4
IDKS-82861017,SUMTOTAL,4
IDAC-167250617,SUMTOTAL,4
ID066410,SUMTOTAL,4
ID038450,SUMTOTAL,4
ID066480,SUMTOTAL,4
ID066964,SUMTOTAL,4
ID009292,SUMTOTAL,4
IDFL-00287338,SUMTOTAL,4
IDFL-00292154,SUMTOTAL,4
IDFL-00285260,SUMTOTAL,4
ID066448,SUMTOTAL,4
IDAC-222810817,SUMTOTAL,4
ID028311,SUMTOTAL,4
ID058189,SUMTOTAL,4
ID055908,SUMTOTAL,4
IDAC-164360617,SUMTOTAL,4
ID065433,SUMTOTAL,4
IDFL-00291120,SUMTOTAL,4
IDFL-00290537,SUMTOTAL,4
ID039982,SUMTOTAL,4
ID037856,SUMTOTAL,4
ID003209,SUMTOTAL,4
ID056530,SUMTOTAL,4
ID035104,SUMTOTAL,4
ID043572,SUMTOTAL,4
ID040657,SUMTOTAL,4
ID068771,SUMTOTAL,4
IDFL-00291587,SUMTOTAL,4
ID059899,SUMTOTAL,4
IDFL-00282505,SUMTOTAL,3
ID044790,SUMTOTAL,4
ID008318,SUMTOTAL,4
ID060186,SUMTOTAL,4
ID066523,SUMTOTAL,4
IDFL-00276784,SUMTOTAL,4
ID060691,SUMTOTAL,4
ID043807,SUMTOTAL,4
ID058962,SUMTOTAL,4
ID047378,SUMTOTAL,4
ID061923,SUMTOTAL,4
ID066014,SUMTOTAL,4
ID066081,SUMTOTAL,4
ID063567,SUMTOTAL,4
IDAC-122140816,SUMTOTAL,4
ID051133,SUMTOTAL,4
IDFL-00285302,SUMTOTAL,4
ID065576,SUMTOTAL,4
IDAC-234100917,SUMTOTAL,4
ID062952,SUMTOTAL,4
IDAC-232810917,SUMTOTAL,4
ID026249,SUMTOTAL,4
ID045445,SUMTOTAL,4
ID045722,SUMTOTAL,4
ID060891,SUMTOTAL,4
IDAC-178840717,SUMTOTAL,4
IDFL-0003711,SUMTOTAL,4
ID058581,SUMTOTAL,4
ID064982,SUMTOTAL,4
ID050217,SUMTOTAL,4
IDFL-00292909,SUMTOTAL,4
ID033449,SUMTOTAL,4
ID048416,SUMTOTAL,4
ID064255,SUMTOTAL,4
ID008372,SUMTOTAL,4
ID038889,SUMTOTAL,4
IDFL-00283919,SUMTOTAL,4
IDFL-00293597,SUMTOTAL,4
ID066007,SUMTOTAL,4
ID029334,SUMTOTAL,4
ID045576,SUMTOTAL,4
IDFL-0014260,SUMTOTAL,4
IDFL-00276785,SUMTOTAL,4
ID067018,SUMTOTAL,4
ID068395,SUMTOTAL,4
ID063897,SUMTOTAL,4
ID041416,SUMTOTAL,4
ID058782,SUMTOTAL,4
ID035889,SUMTOTAL,4
ID045969,SUMTOTAL,4
ID068805,SUMTOTAL,4
ID067653,SUMTOTAL,4
IDFL-00293805,SUMTOTAL,4
ID068253,SUMTOTAL,4
ID063341,SUMTOTAL,4
IDKS-61360317,SUMTOTAL,4
ID060836,SUMTOTAL,4
ID064166,SUMTOTAL,4
ID036695,SUMTOTAL,4
IDKS-70570417,SUMTOTAL,4
ID042484,SUMTOTAL,4
ID041690,SUMTOTAL,4
IDFL-00262893,SUMTOTAL,4
ID045762,SUMTOTAL,4
ID045986,SUMTOTAL,4
IDFL-0025801,SUMTOTAL,4
ID068651,SUMTOTAL,4
ID054625,SUMTOTAL,4
ID063821,SUMTOTAL,4
IDFL-00291287,SUMTOTAL,4
ID056558,SUMTOTAL,4
IDKS-82741017,SUMTOTAL,4
ID053417,SUMTOTAL,4
ID030589,SUMTOTAL,4
ID064531,SUMTOTAL,4
ID065703,SUMTOTAL,4
ID059434,SUMTOTAL,4
ID054927,SUMTOTAL,4
ID061074,SUMTOTAL,4
IDAC-164640617,SUMTOTAL,4
ID064845,SUMTOTAL,4
IDFL-00279352,SUMTOTAL,4
ID033830,SUMTOTAL,4
ID055696,SUMTOTAL,4
ID057536,SUMTOTAL,4
IDFL-00285683,SUMTOTAL,4
ID061083,SUMTOTAL,4
IDFL-00274378,SUMTOTAL,4
ID068272,SUMTOTAL,4
ID059836,SUMTOTAL,4
ID065439,SUMTOTAL,4
IDAC-297560418,SUMTOTAL,4
IDAC-244640917,SUMTOTAL,4
ID063521,SUMTOTAL,4
ID027349,SUMTOTAL,4
ID034905,SUMTOTAL,4
ID048541,SUMTOTAL,4
IDFL-00274234,SUMTOTAL,4
ID065377,SUMTOTAL,4
IDFL-00292840,SUMTOTAL,4
IDAC-270891217,SUMTOTAL,4
ID064992,SUMTOTAL,4
ID065337,SUMTOTAL,4
ID036091,SUMTOTAL,4
ID041321,SUMTOTAL,4
ID050510,SUMTOTAL,4
ID041417,SUMTOTAL,4
ID047277,SUMTOTAL,4
ID059329,SUMTOTAL,4
ID068027,SUMTOTAL,4
ID034251,SUMTOTAL,4
ID057279,SUMTOTAL,4
ID067866,SUMTOTAL,4
ID063486,SUMTOTAL,4
ID037743,SUMTOTAL,4
ID043879,SUMTOTAL,4
ID066132,SUMTOTAL,4
ID061647,SUMTOTAL,4
ID065368,SUMTOTAL,4
ID029064,SUMTOTAL,4
ID003395,SUMTOTAL,4
ID059186,SUMTOTAL,4
IDFL-00267257,SUMTOTAL,4
ID056704,SUMTOTAL,4
IDAC-269891217,SUMTOTAL,4
ID060240,SUMTOTAL,4
ID045425,SUMTOTAL,4
ID064558,SUMTOTAL,4
ID068216,SUMTOTAL,4
IDFL-00281537,SUMTOTAL,4
ID068768,SUMTOTAL,4
IDFL-00284142,SUMTOTAL,4
IDFL-00292841,SUMTOTAL,4
IDFL-00269155,SUMTOTAL,4
ID028413,SUMTOTAL,4
ID065366,SUMTOTAL,4
ID039514,SUMTOTAL,4
IDAC-268261117,SUMTOTAL,4
ID058297,SUMTOTAL,4
IDFL-0021849,SUMTOTAL,4
ID054868,SUMTOTAL,4
ID039181,SUMTOTAL,4
ID037972,SUMTOTAL,4
IDAC-320730918,SUMTOTAL,4
ID060890,SUMTOTAL,4
ID057816,SUMTOTAL,4
IDAC-199110817,SUMTOTAL,4
ID067126,SUMTOTAL,4
IDAC-322190918,SUMTOTAL,4
ID049166,SUMTOTAL,4
ID067219,SUMTOTAL,4
ID064486,SUMTOTAL,4
IDAC-1802664510,SUMTOTAL,4
IDFL-00291155,SUMTOTAL,4
ID052185,SUMTOTAL,4
IDFL-00293809,SUMTOTAL,4
ID067901,SUMTOTAL,4
ID068767,SUMTOTAL,4
IDAC-208360817,SUMTOTAL,4
IDAC-158850517,SUMTOTAL,4
ID052782,SUMTOTAL,4
ID050348,SUMTOTAL,4
ID064994,SUMTOTAL,4
IDFL-00274782,SUMTOTAL,4
ID068612,SUMTOTAL,4
ID068069,SUMTOTAL,4
ID008520,SUMTOTAL,4
ID066433,SUMTOTAL,4
ID026833,SUMTOTAL,4
ID067506,SUMTOTAL,4
ID045465,SUMTOTAL,4
ID068046,SUMTOTAL,4
ID054194,SUMTOTAL,4
IDKS-75610517,SUMTOTAL,4
IDAC-270411217,SUMTOTAL,4
ID047594,SUMTOTAL,4
ID063209,SUMTOTAL,4
ID059096,SUMTOTAL,4
ID063271,SUMTOTAL,4
ID067152,SUMTOTAL,4
ID064734,SUMTOTAL,4
ID037197,SUMTOTAL,4
ID042150,SUMTOTAL,4
ID064005,SUMTOTAL,4
ID059165,SUMTOTAL,4
ID068430,SUMTOTAL,4
ID052587,SUMTOTAL,4
IDFL-0006246,SUMTOTAL,4
IDAC-294420418,SUMTOTAL,4
ID031003,SUMTOTAL,4
ID061768,SUMTOTAL,4
ID042606,SUMTOTAL,4
ID035500,SUMTOTAL,4
ID036930,SUMTOTAL,4
ID043097,SUMTOTAL,4
ID063756,SUMTOTAL,4
IDAC-158630517,SUMTOTAL,4
ID055884,SUMTOTAL,4
ID067612,SUMTOTAL,4
ID046370,SUMTOTAL,4
ID052375,SUMTOTAL,4
ID045150,SUMTOTAL,4
ID061590,SUMTOTAL,4
ID057769,SUMTOTAL,4
ID033668,SUMTOTAL,4
IDAC-140380417,SUMTOTAL,4
IDAC-209690817,SUMTOTAL,4
ID058873,SUMTOTAL,4
ID033281,SUMTOTAL,4
ID042793,SUMTOTAL,4
ID045711,SUMTOTAL,4
IDFL-00291588,SUMTOTAL,4
ID065637,SUMTOTAL,4
ID054817,SUMTOTAL,4
ID068168,SUMTOTAL,4
ID044763,SUMTOTAL,4
ID038142,SUMTOTAL,4
IDKS-91131117,SUMTOTAL,4
ID047280,SUMTOTAL,4
ID036791,SUMTOTAL,4
ID055234,SUMTOTAL,4
ID009061,SUMTOTAL,4
ID050925,SUMTOTAL,4
ID035337,SUMTOTAL,4
IDFL-00292910,SUMTOTAL,4
ID063735,SUMTOTAL,4
ID042801,SUMTOTAL,4
IDFL-00260138,SUMTOTAL,4
ID000572,SUMTOTAL,4
ID058842,SUMTOTAL,4
IDFL-00264374,SUMTOTAL,4
ID061376,SUMTOTAL,4
IDKS-38720117,SUMTOTAL,4
ID029818,SUMTOTAL,4
ID066537,SUMTOTAL,4
ID037757,SUMTOTAL,4
ID065227,SUMTOTAL,4
ID040973,SUMTOTAL,4
ID042810,SUMTOTAL,4
ID063347,SUMTOTAL,4
ID036328,SUMTOTAL,4
IDAC-170240617,SUMTOTAL,4
ID056410,SUMTOTAL,4
IDFL-00285767,SUMTOTAL,4
ID051196,SUMTOTAL,4
ID068308,SUMTOTAL,4
ID064635,SUMTOTAL,4
ID065573,SUMTOTAL,4
ID057892,SUMTOTAL,4
IDAC-247410917,SUMTOTAL,4
ID065167,SUMTOTAL,4
ID033739,SUMTOTAL,4
ID057620,SUMTOTAL,4
ID066541,SUMTOTAL,4
ID066083,SUMTOTAL,4
ID036964,SUMTOTAL,4
ID060879,SUMTOTAL,4
ID058852,SUMTOTAL,4
ID049202,SUMTOTAL,4
ID067711,SUMTOTAL,4
IDAC-207650817,SUMTOTAL,4
ID063935,SUMTOTAL,4
ID043198,SUMTOTAL,4
IDAC-259471017,SUMTOTAL,4
IDFL-0025223,SUMTOTAL,4
ID066883,SUMTOTAL,4
ID068615,SUMTOTAL,4
IDAC-181900717,SUMTOTAL,4
ID060556,SUMTOTAL,4
ID059918,SUMTOTAL,4
IDAC-291530418,SUMTOTAL,4
ID058608,SUMTOTAL,4
ID048537,SUMTOTAL,4
ID061188,SUMTOTAL,4
ID034266,SUMTOTAL,4
IDAC-271561217,SUMTOTAL,4
ID037920,SUMTOTAL,4
IDAC-202060817,SUMTOTAL,4
IDAC-307900618,SUMTOTAL,4
ID052730,SUMTOTAL,4
IDAC-177940717,SUMTOTAL,4
ID044396,SUMTOTAL,4
ID051316,SUMTOTAL,4
ID062759,SUMTOTAL,4
ID060366,SUMTOTAL,4
ID009465,SUMTOTAL,4
ID066486,SUMTOTAL,4
ID035165,SUMTOTAL,4
ID039609,SUMTOTAL,4
ID067429,SUMTOTAL,4
IDFL-0000848,SUMTOTAL,4
IDFL-00262920,SUMTOTAL,4
ID063509,SUMTOTAL,4
IDFL-00267596,SUMTOTAL,4
ID062107,SUMTOTAL,4
ID062266,SUMTOTAL,4
IDFL-00288495,SUMTOTAL,4
IDAC-160670517,SUMTOTAL,4
ID063833,SUMTOTAL,4
ID059874,SUMTOTAL,4
IDFL-0001752,SUMTOTAL,4
ID008327,SUMTOTAL,4
ID062160,SUMTOTAL,4
ID068726,SUMTOTAL,4
ID055692,SUMTOTAL,4
ID027911,SUMTOTAL,4
ID032340,SUMTOTAL,4
ID058516,SUMTOTAL,4
IDFL-00287659,SUMTOTAL,4
IDKS-86881017,SUMTOTAL,4
ID008537,SUMTOTAL,4
ID059921,SUMTOTAL,4
ID068416,SUMTOTAL,4
ID068045,SUMTOTAL,4
ID056369,SUMTOTAL,4
ID055596,SUMTOTAL,4
ID062776,SUMTOTAL,4
ID065025,SUMTOTAL,4
IDAC-124190816,SUMTOTAL,4
ID060557,SUMTOTAL,4
IDAC-243380917,SUMTOTAL,4
ID008443,SUMTOTAL,4
ID036140,SUMTOTAL,4
ID068309,SUMTOTAL,4
ID059754,SUMTOTAL,4
IDKS-50590217,SUMTOTAL,4
IDAC-201090817,SUMTOTAL,4
ID064822,SUMTOTAL,4
ID036683,SUMTOTAL,4
ID046052,SUMTOTAL,4
IDFL-00294664,SUMTOTAL,4
ID054301,SUMTOTAL,4
ID029469,SUMTOTAL,4
ID062439,SUMTOTAL,4
ID034184,SUMTOTAL,4
ID061645,SUMTOTAL,4
ID058198,SUMTOTAL,4
IDAC-179020717,SUMTOTAL,4
ID035007,SUMTOTAL,4
IDAC-320670918,SUMTOTAL,4
ID063153,SUMTOTAL,4
ID058715,SUMTOTAL,4
ID001085,SUMTOTAL,4
ID066154,SUMTOTAL,4
ID064637,SUMTOTAL,4
ID068037,SUMTOTAL,4
ID008362,SUMTOTAL,4
ID068462,SUMTOTAL,4
ID060869,SUMTOTAL,4
ID062653,SUMTOTAL,4
ID064572,SUMTOTAL,4
ID030739,SUMTOTAL,4
ID059262,SUMTOTAL,4
IDAC-234240917,SUMTOTAL,4
IDFL-00288057,SUMTOTAL,4
ID042181,SUMTOTAL,4
ID067754,SUMTOTAL,4
ID066782,SUMTOTAL,4
ID064460,SUMTOTAL,4
IDAC-206550817,SUMTOTAL,4
ID038713,SUMTOTAL,4
ID033392,SUMTOTAL,4
ID053406,SUMTOTAL,4
ID054122,SUMTOTAL,4
ID065382,SUMTOTAL,4
ID041140,SUMTOTAL,4
ID055415,SUMTOTAL,4
ID068049,SUMTOTAL,4
ID064454,SUMTOTAL,4
IDAC-137110217,SUMTOTAL,4
ID008368,SUMTOTAL,4
ID067250,SUMTOTAL,4
ID064422,SUMTOTAL,4
ID055707,SUMTOTAL,4
ID065442,SUMTOTAL,4
ID045819,SUMTOTAL,4
IDAC-297860418,SUMTOTAL,4
ID057411,SUMTOTAL,4
ID033320,SUMTOTAL,4
IDFL-00287766,SUMTOTAL,4
ID062047,SUMTOTAL,4
ID066049,SUMTOTAL,4
ID062391,SUMTOTAL,4
IDAC-217400817,SUMTOTAL,4
ID064636,SUMTOTAL,4
ID067745,SUMTOTAL,4
IDFL-00292100,SUMTOTAL,4
IDKS-81440917,SUMTOTAL,4
ID048586,SUMTOTAL,4
IDFL-00290348,SUMTOTAL,4
IDFL-00287948,SUMTOTAL,4
ID045424,SUMTOTAL,4
ID063962,SUMTOTAL,4
ID064594,SUMTOTAL,4
ID061182,SUMTOTAL,4
ID064416,SUMTOTAL,4
ID067208,SUMTOTAL,4
IDAC-222880817,SUMTOTAL,4
ID063464,SUMTOTAL,4
ID068311,SUMTOTAL,4
ID003234,SUMTOTAL,4
IDFL-00272568,SUMTOTAL,4
IDAC-202100817,SUMTOTAL,4
IDAC-270131217,SUMTOTAL,4
ID009340,SUMTOTAL,4
ID061737,SUMTOTAL,4
ID050946,SUMTOTAL,4
ID066970,SUMTOTAL,4
ID062487,SUMTOTAL,4
ID006893,SUMTOTAL,4
ID051107,SUMTOTAL,4
ID027562,SUMTOTAL,4
ID053614,SUMTOTAL,4
ID065005,SUMTOTAL,4
IDFL-00273203,SUMTOTAL,4
ID059296,SUMTOTAL,4
ID050153,SUMTOTAL,4
IDFL-0013299,SUMTOTAL,4
ID053308,SUMTOTAL,4
ID060567,SUMTOTAL,4
ID065615,SUMTOTAL,4
ID032292,SUMTOTAL,4
ID060211,SUMTOTAL,4
ID043127,SUMTOTAL,4
IDAC-198100817,SUMTOTAL,4
ID036092,SUMTOTAL,4
ID066817,SUMTOTAL,4
ID046488,SUMTOTAL,4
ID056531,SUMTOTAL,4
ID066030,SUMTOTAL,4
ID035883,SUMTOTAL,4
ID044287,SUMTOTAL,4
ID066308,SUMTOTAL,4
ID068569,SUMTOTAL,4
ID033708,SUMTOTAL,4
IDAC-246660917,SUMTOTAL,4
ID026259,SUMTOTAL,4
ID056529,SUMTOTAL,4
ID053225,SUMTOTAL,4
ID068669,SUMTOTAL,4
ID047180,SUMTOTAL,4
ID064053,SUMTOTAL,4
IDFL-00283522,SUMTOTAL,4
ID058814,SUMTOTAL,4
ID065954,SUMTOTAL,4
ID064676,SUMTOTAL,4
ID003203,SUMTOTAL,4
ID064653,SUMTOTAL,4
IDFL-00292980,SUMTOTAL,4
ID036224,SUMTOTAL,4
ID053309,SUMTOTAL,4
ID047206,SUMTOTAL,4
ID033844,SUMTOTAL,4
IDFL-00291324,SUMTOTAL,4
ID067398,SUMTOTAL,4
ID068617,SUMTOTAL,4
ID056821,SUMTOTAL,4
ID031434,SUMTOTAL,4
IDFL-0014928,SUMTOTAL,4
ID068632,SUMTOTAL,4
ID068578,SUMTOTAL,4
IDFL-00292600,SUMTOTAL,4
ID039453,SUMTOTAL,4
ID066614,SUMTOTAL,
ID041586,SUMTOTAL,4
ID064028,SUMTOTAL,4
ID053027,SUMTOTAL,4
ID056451,SUMTOTAL,4
ID056108,SUMTOTAL,4
IDAC-182430717,SUMTOTAL,4
IDFL-00285279,SUMTOTAL,4
ID068521,SUMTOTAL,4
ID052863,SUMTOTAL,4
ID068738,SUMTOTAL,4
ID035311,SUMTOTAL,4
ID054252,SUMTOTAL,4
IDAC-296260418,SUMTOTAL,4
ID049102,SUMTOTAL,4
ID068759,SUMTOTAL,4
IDFL-00290505,SUMTOTAL,4
ID064592,SUMTOTAL,4
ID067603,SUMTOTAL,4
IDFL-00291328,SUMTOTAL,4
IDAC-261051017,SUMTOTAL,4
ID068861,SUMTOTAL,4
ID068356,SUMTOTAL,4
ID054114,SUMTOTAL,4
ID068268,SUMTOTAL,4
ID033377,SUMTOTAL,4
ID059696,SUMTOTAL,4
ID067489,SUMTOTAL,4
ID057905,SUMTOTAL,4
IDFL-00291319,SUMTOTAL,4
ID047234,SUMTOTAL,4
IDAC-222200817,SUMTOTAL,4
ID065472,SUMTOTAL,4
ID049387,SUMTOTAL,4
ID060444,SUMTOTAL,4
IDFL-00281418,SUMTOTAL,4
IDFL-00282475,SUMTOTAL,4
ID062283,SUMTOTAL,4
IDAC-275920218,SUMTOTAL,4
ID061541,SUMTOTAL,4
ID067000,SUMTOTAL,4
ID044011,SUMTOTAL,4
ID063145,SUMTOTAL,4
IDAC-323900918,SUMTOTAL,4
ID068758,SUMTOTAL,4
ID048200,SUMTOTAL,4
ID035302,SUMTOTAL,4
ID063595,SUMTOTAL,4
ID048418,SUMTOTAL,4
IDAC-1802661210,SUMTOTAL,4
ID008479,SUMTOTAL,4
ID050926,SUMTOTAL,4
ID066623,SUMTOTAL,4
ID062643,SUMTOTAL,4
ID068226,SUMTOTAL,4
ID044214,SUMTOTAL,4
ID025931,SUMTOTAL,4
ID068799,SUMTOTAL,4
ID064196,SUMTOTAL,4
IDFL-00282473,SUMTOTAL,4
ID052188,SUMTOTAL,4
ID056940,SUMTOTAL,4
ID055449,SUMTOTAL,4
ID036997,SUMTOTAL,4
ID031776,SUMTOTAL,4
ID027805,SUMTOTAL,4
ID061269,SUMTOTAL,4
ID065848,SUMTOTAL,4
